seriesName,mid,matchTitle,matchFormat,matchStatus,teamOne,teamTwo,matchDate,matchVenue,name_bat,dismissal,runs_bat,balls,fours,sixes,strikeRate,batlineup,inn,cname_bat,lname,name_bowl,overs,maidens,runs_bowl,wickets,noBalls,wides,eco,bwlineup,cname_bowl,lineup,id,name,team
INDIAN PREMIER LEAGUE 2025,115255,Mumbai Indians vs Lucknow Super Giants, 45rd Match,Mumbai Indians won by 54 runs,MI,LSG,27-Apr,"Wankhede Stadium,  Mumbai",Abdul Samad,b Bumrah,2,4,0,0,50.0,7,inn2,Abdul Samad,Samad,,,,,,,,,,,7.0,14628.0,Abdul Samad,Lucknow Super Giants 
INDIAN PREMIER LEAGUE 2025,115255,Mumbai Indians vs Lucknow Super Giants, 45rd Match,Mumbai Indians won by 54 runs,MI,LSG,27-Apr,"Wankhede Stadium,  Mumbai",Ravi Bishnoi,b Corbin Bosch,13,14,0,2,92.86,8,inn2,Ravi Bishnoi,Bishnoi,Ravi Bishnoi,4.0,0.0,41.0,1.0,0.0,0.0,10.2,8.0,Ravi Bishnoi,8.0,14659.0,Ravi Bishnoi,Lucknow Super Giants 
INDIAN PREMIER LEAGUE 2025,115255,Mumbai Indians vs Lucknow Super Giants, 45rd Match,Mumbai Indians won by 54 runs,MI,LSG,27-Apr,"Wankhede Stadium,  Mumbai",Avesh Khan,b Bumrah,0,1,0,0,0.0,9,inn2,Avesh Khan,a2khan,Avesh Khan,4.0,0.0,42.0,2.0,0.0,0.0,10.5,7.0,Avesh Khan,9.0,9781.0,Avesh Khan,Lucknow Super Giants 
INDIAN PREMIER LEAGUE 2025,115255,Mumbai Indians vs Lucknow Super Giants, 45rd Match,Mumbai Indians won by 54 runs,MI,LSG,27-Apr,"Wankhede Stadium,  Mumbai",Prince Yadav,not out,4,9,0,0,44.44,10,inn2,Prince Yadav,pyadav,Prince Yadav,4.0,0.0,44.0,1.0,0.0,1.0,11.0,10.0,Prince Yadav,10.0,54735.0,Prince Yadav,Lucknow Super Giants 
INDIAN PREMIER LEAGUE 2025,115255,Mumbai Indians vs Lucknow Super Giants, 45rd Match,Mumbai Indians won by 54 runs,MI,LSG,27-Apr,"Wankhede Stadium,  Mumbai",Mayank Yadav,Did not bat,0,0,0,0,0.0,12,inn2,Mayank Yadav,Yadav,Mayank Yadav,4.0,0.0,40.0,2.0,0.0,4.0,10.0,11.0,Mayank Yadav,11.0,22401.0,Mayank Yadav,Lucknow Super Giants 
INDIAN PREMIER LEAGUE 2025,115255,Mumbai Indians vs Lucknow Super Giants, 45rd Match,Mumbai Indians won by 54 runs,MI,LSG,27-Apr,"Wankhede Stadium,  Mumbai",Digvesh Singh Rathi,b Boult,1,3,0,0,33.33,11,inn2,Digvesh Singh Rathi,rathi,Digvesh Rathi,4.0,0.0,48.0,1.0,0.0,0.0,12.0,9.0,Digvesh Rathi,11.0,1448289.0,Digvesh Rathi,Lucknow Super Giants 
INDIAN PREMIER LEAGUE 2025,115255,Mumbai Indians vs Lucknow Super Giants, 45rd Match,Mumbai Indians won by 54 runs,MI,LSG,27-Apr,"Wankhede Stadium,  Mumbai",Digvesh Singh Rathi,b Boult,1,3,0,0,33.33,11,inn2,Digvesh Singh Rathi,rathi,Digvesh Rathi,4.0,0.0,48.0,1.0,0.0,0.0,12.0,9.0,Digvesh Rathi,11.0,1448289.0,Digvesh Singh Rathi,Lucknow Super Giants 
INDIAN PREMIER LEAGUE 2025,115257,Delhi Capitals vs Royal Challengers Bengaluru, 46rd Match,Royal Challengers Bengaluru won by 6 wkts,DC,RCB,27-Apr,"Arun Jaitley Stadium,  Delhi",Abishek Porel,c Jitesh Sharma b Hazlewood,28,11,2,2,254.55,1,inn1,Abishek Porel,Porel,,,,,,,,,,,1.0,24326.0,Abishek Porel,Delhi Capitals 
INDIAN PREMIER LEAGUE 2025,115257,Delhi Capitals vs Royal Challengers Bengaluru, 46rd Match,Royal Challengers Bengaluru won by 6 wkts,DC,RCB,27-Apr,"Arun Jaitley Stadium,  Delhi",Abishek Porel,c Jitesh Sharma b Hazlewood,28,11,2,2,254.55,1,inn1,Abishek Porel,Porel,,,,,,,,,,,1.0,24326.0,Abishek Porel (wk),Delhi Capitals 
INDIAN PREMIER LEAGUE 2025,115257,Delhi Capitals vs Royal Challengers Bengaluru, 46rd Match,Royal Challengers Bengaluru won by 6 wkts,DC,RCB,27-Apr,"Arun Jaitley Stadium,  Delhi",du Plessis,c Kohli b Krunal Pandya,22,26,2,0,84.62,2,inn1,du Plessis,Plessis,,,,,,,,,,,2.0,7825.0,Faf du Plessis,Delhi Capitals 
INDIAN PREMIER LEAGUE 2025,115257,Delhi Capitals vs Royal Challengers Bengaluru, 46rd Match,Royal Challengers Bengaluru won by 6 wkts,DC,RCB,27-Apr,"Arun Jaitley Stadium,  Delhi",Karun Nair,c Bhuvneshwar b Yash Dayal,4,4,1,0,100.0,3,inn1,Karun Nair,Nair,,,,,,,,,,,3.0,8257.0,Karun Nair,Delhi Capitals 
INDIAN PREMIER LEAGUE 2025,115257,Delhi Capitals vs Royal Challengers Bengaluru, 46rd Match,Royal Challengers Bengaluru won by 6 wkts,DC,RCB,27-Apr,"Arun Jaitley Stadium,  Delhi",Rahul (wk),c Jacob Bethell b Bhuvneshwar,41,39,3,0,105.13,4,inn1,Rahul,Rahul,,,,,,,,,,,4.0,8733.0,KL Rahul (wk),Delhi Capitals 
INDIAN PREMIER LEAGUE 2025,115257,Delhi Capitals vs Royal Challengers Bengaluru, 46rd Match,Royal Challengers Bengaluru won by 6 wkts,DC,RCB,27-Apr,"Arun Jaitley Stadium,  Delhi",Rahul (wk),c Jacob Bethell b Bhuvneshwar,41,39,3,0,105.13,4,inn1,Rahul,Rahul,,,,,,,,,,,4.0,8733.0,KL Rahul,Delhi Capitals 
INDIAN PREMIER LEAGUE 2025,115257,Delhi Capitals vs Royal Challengers Bengaluru, 46rd Match,Royal Challengers Bengaluru won by 6 wkts,DC,RCB,27-Apr,"Arun Jaitley Stadium,  Delhi",Axar (c),b Hazlewood,15,13,1,1,115.38,5,inn1,Axar,apatel,Axar Patel (c),4.0,0.0,19.0,2.0,0.0,1.0,4.8,11.0,Axar Patel,5.0,8808.0,Axar Patel (c),Delhi Capitals 
INDIAN PREMIER LEAGUE 2025,115257,Delhi Capitals vs Royal Challengers Bengaluru, 46rd Match,Royal Challengers Bengaluru won by 6 wkts,DC,RCB,27-Apr,"Arun Jaitley Stadium,  Delhi",Stubbs,c Hazlewood b Bhuvneshwar,34,18,5,1,188.89,6,inn1,Stubbs,Stubbs,,,,,,,,,,,6.0,19243.0,Tristan Stubbs,Delhi Capitals 
INDIAN PREMIER LEAGUE 2025,115257,Delhi Capitals vs Royal Challengers Bengaluru, 46rd Match,Royal Challengers Bengaluru won by 6 wkts,DC,RCB,27-Apr,"Arun Jaitley Stadium,  Delhi",Ashutosh Sharma,b Bhuvneshwar,2,3,0,0,66.67,7,inn1,Ashutosh Sharma,asharma,,,,,,,,,,,7.0,13497.0,Ashutosh Sharma,Delhi Capitals 
INDIAN PREMIER LEAGUE 2025,115257,Delhi Capitals vs Royal Challengers Bengaluru, 46rd Match,Royal Challengers Bengaluru won by 6 wkts,DC,RCB,27-Apr,"Arun Jaitley Stadium,  Delhi",Kuldeep Yadav,Did not bat,0,0,0,0,0.0,12,inn1,Kuldeep Yadav,kyadav,Kuldeep Yadav,4.0,0.0,28.0,0.0,0.0,0.0,7.0,7.0,Kuldeep Yadav,7.0,8292.0,Kuldeep Yadav,Delhi Capitals 
INDIAN PREMIER LEAGUE 2025,115257,Delhi Capitals vs Royal Challengers Bengaluru, 46rd Match,Royal Challengers Bengaluru won by 6 wkts,DC,RCB,27-Apr,"Arun Jaitley Stadium,  Delhi",Vipraj Nigam,run out (Kohli/Bhuvneshwar),12,6,0,1,200.0,8,inn1,Vipraj Nigam,Nigam,Vipraj Nigam,1.0,0.0,12.0,0.0,1.0,0.0,12.0,8.0,Vipraj Nigam,8.0,1431811.0,Vipraj Nigam,Delhi Capitals 
INDIAN PREMIER LEAGUE 2025,115257,Delhi Capitals vs Royal Challengers Bengaluru, 46rd Match,Royal Challengers Bengaluru won by 6 wkts,DC,RCB,27-Apr,"Arun Jaitley Stadium,  Delhi",Mitchell Starc,not out,0,0,0,0,0.0,9,inn1,Mitchell Starc,Starc,Mitchell Starc,3.0,0.0,31.0,0.0,0.0,0.0,10.3,10.0,Mitchell Starc,9.0,7710.0,Mitchell Starc,Delhi Capitals 
INDIAN PREMIER LEAGUE 2025,115257,Delhi Capitals vs Royal Challengers Bengaluru, 46rd Match,Royal Challengers Bengaluru won by 6 wkts,DC,RCB,27-Apr,"Arun Jaitley Stadium,  Delhi",Mukesh Kumar,Did not bat,0,0,0,0,0.0,12,inn1,Mukesh Kumar,mkumar,Mukesh Kumar,3.3,0.0,51.0,0.0,1.0,0.0,14.6,9.0,Mukesh Kumar,9.0,10754.0,Mukesh Kumar,Delhi Capitals 
INDIAN PREMIER LEAGUE 2025,115257,Delhi Capitals vs Royal Challengers Bengaluru, 46rd Match,Royal Challengers Bengaluru won by 6 wkts,DC,RCB,27-Apr,"Arun Jaitley Stadium,  Delhi",Chameera,not out,0,1,0,0,0.0,10,inn1,Chameera,Chameera,Dushmantha Chameera,3.0,0.0,24.0,1.0,0.0,1.0,8.0,6.0,Dushmantha Chameera,10.0,8393.0,Dushmantha Chameera,Delhi Capitals 
INDIAN PREMIER LEAGUE 2025,115257,Delhi Capitals vs Royal Challengers Bengaluru, 46rd Match,Royal Challengers Bengaluru won by 6 wkts,DC,RCB,27-Apr,"Arun Jaitley Stadium,  Delhi",Jacob Bethell,c Karun Nair b Axar,12,6,1,1,200.0,1,inn2,Jacob Bethell,Bethell,,,,,,,,,,,1.0,19636.0,Jacob Bethell,Royal Challengers Bengaluru 
INDIAN PREMIER LEAGUE 2025,115257,Delhi Capitals vs Royal Challengers Bengaluru, 46rd Match,Royal Challengers Bengaluru won by 6 wkts,DC,RCB,27-Apr,"Arun Jaitley Stadium,  Delhi",Virat Kohli,c Mitchell Starc b Chameera,51,47,4,0,108.51,2,inn2,Virat Kohli,Kohli,,,,,,,,,,,2.0,1413.0,Virat Kohli,Royal Challengers Bengaluru 
INDIAN PREMIER LEAGUE 2025,115257,Delhi Capitals vs Royal Challengers Bengaluru, 46rd Match,Royal Challengers Bengaluru won by 6 wkts,DC,RCB,27-Apr,"Arun Jaitley Stadium,  Delhi",Devdutt Padikkal,b Axar,0,2,0,0,0.0,3,inn2,Devdutt Padikkal,Padikkal,,,,,,,,,,,3.0,13088.0,Devdutt Padikkal,Royal Challengers Bengaluru 
INDIAN PREMIER LEAGUE 2025,115257,Delhi Capitals vs Royal Challengers Bengaluru, 46rd Match,Royal Challengers Bengaluru won by 6 wkts,DC,RCB,27-Apr,"Arun Jaitley Stadium,  Delhi",Rajat Patidar (c),run out (Karun Nair),6,6,1,0,100.0,4,inn2,Rajat Patidar,Patidar,,,,,,,,,,,4.0,10636.0,Rajat Patidar (c),Royal Challengers Bengaluru 
INDIAN PREMIER LEAGUE 2025,115257,Delhi Capitals vs Royal Challengers Bengaluru, 46rd Match,Royal Challengers Bengaluru won by 6 wkts,DC,RCB,27-Apr,"Arun Jaitley Stadium,  Delhi",Krunal Pandya,not out,73,47,5,4,155.32,5,inn2,Krunal Pandya,kpandya,Krunal Pandya,4.0,0.0,28.0,1.0,0.0,0.0,7.0,7.0,Krunal Pandya,5.0,11311.0,Krunal Pandya,Royal Challengers Bengaluru 
INDIAN PREMIER LEAGUE 2025,115257,Delhi Capitals vs Royal Challengers Bengaluru, 46rd Match,Royal Challengers Bengaluru won by 6 wkts,DC,RCB,27-Apr,"Arun Jaitley Stadium,  Delhi",Tim David,not out,19,5,3,1,380.0,6,inn2,Tim David,David,,,,,,,,,,,6.0,13169.0,Tim David,Royal Challengers Bengaluru 
INDIAN PREMIER LEAGUE 2025,115257,Delhi Capitals vs Royal Challengers Bengaluru, 46rd Match,Royal Challengers Bengaluru won by 6 wkts,DC,RCB,27-Apr,"Arun Jaitley Stadium,  Delhi",Suyash Sharma,Did not bat,0,0,0,0,0.0,12,inn2,Suyash Sharma,ssharma,Suyash Sharma,4.0,0.0,22.0,0.0,0.0,0.0,5.5,8.0,Suyash Sharma,8.0,8356.0,Sandeep Sharma,Rajasthan Royals 
INDIAN PREMIER LEAGUE 2025,115257,Delhi Capitals vs Royal Challengers Bengaluru, 46rd Match,Royal Challengers Bengaluru won by 6 wkts,DC,RCB,27-Apr,"Arun Jaitley Stadium,  Delhi",Suyash Sharma,Did not bat,0,0,0,0,0.0,12,inn2,Suyash Sharma,ssharma,Suyash Sharma,4.0,0.0,22.0,0.0,0.0,0.0,5.5,8.0,Suyash Sharma,8.0,36487.0,Suyash Sharma,Royal Challengers Bengaluru 
INDIAN PREMIER LEAGUE 2025,115257,Delhi Capitals vs Royal Challengers Bengaluru, 46rd Match,Royal Challengers Bengaluru won by 6 wkts,DC,RCB,27-Apr,"Arun Jaitley Stadium,  Delhi",Josh Hazlewood,Did not bat,0,0,0,0,0.0,12,inn2,Josh Hazlewood,Hazlewood,Hazlewood,4.0,0.0,36.0,2.0,0.0,1.0,9.0,9.0,Hazlewood,9.0,6258.0,Josh Hazlewood,Royal Challengers Bengaluru 
INDIAN PREMIER LEAGUE 2025,115257,Delhi Capitals vs Royal Challengers Bengaluru, 46rd Match,Royal Challengers Bengaluru won by 6 wkts,DC,RCB,27-Apr,"Arun Jaitley Stadium,  Delhi",Yash Dayal,Did not bat,0,0,0,0,0.0,12,inn2,Yash Dayal,Dayal,Yash Dayal,4.0,0.0,42.0,1.0,1.0,1.0,10.5,10.0,Yash Dayal,10.0,14172.0,Yash Dayal,Royal Challengers Bengaluru 
INDIAN PREMIER LEAGUE 2025,115257,Delhi Capitals vs Royal Challengers Bengaluru, 46rd Match,Royal Challengers Bengaluru won by 6 wkts,DC,RCB,27-Apr,"Arun Jaitley Stadium,  Delhi",Bhuvneshwar Kumar,Did not bat,0,0,0,0,0.0,12,inn2,Bhuvneshwar Kumar,bkumar,Bhuvneshwar,4.0,0.0,33.0,3.0,0.0,0.0,8.2,11.0,Bhuvneshwar,11.0,1726.0,Bhuvneshwar Kumar,Royal Challengers Bengaluru 
INDIAN PREMIER LEAGUE 2025,115257,Delhi Capitals vs Royal Challengers Bengaluru, 46rd Match,Royal Challengers Bengaluru won by 6 wkts,DC,RCB,27-Apr,"Arun Jaitley Stadium,  Delhi",Romario Shepherd,Did not bat,0,0,0,0,0.0,12,inn2,Romario Shepherd,Shepherd,,,,,,,,,,,12.0,13646.0,Romario Shepherd,Royal Challengers Bengaluru 
INDIAN PREMIER LEAGUE 2025,115257,Delhi Capitals vs Royal Challengers Bengaluru, 46rd Match,Royal Challengers Bengaluru won by 6 wkts,DC,RCB,27-Apr,"Arun Jaitley Stadium,  Delhi",Jitesh Sharma (wk),Did not bat,0,0,0,0,0.0,12,inn2,Jitesh Sharma,jsharma,,,,,,,,,,,12.0,10214.0,Jitesh Sharma (wk),Royal Challengers Bengaluru 
INDIAN PREMIER LEAGUE 2025,115266,Gujarat Titans vs Rajasthan Royals, 47th Match,Rajasthan Royals won by 8 wkts,GT,RR,28-Apr,"Jaipur, Sawai Mansingh Stadium",Sai Sudharsan,c Riyan Parag b M Theekshana,39,30,4,1,130.0,1,inn1,Sai Sudharsan,Sudharsan,,,,,,,,,,,1.0,13866.0,Sai Sudharsan,Gujarat Titans 
INDIAN PREMIER LEAGUE 2025,115266,Gujarat Titans vs Rajasthan Royals, 47th Match,Rajasthan Royals won by 8 wkts,GT,RR,28-Apr,"Jaipur, Sawai Mansingh Stadium",Shubman Gill (c),c Riyan Parag b M Theekshana,84,50,5,4,168.0,2,inn1,Shubman Gill,Gill,,,,,,,,,,,2.0,11808.0,Shubman Gill (c),Gujarat Titans 
INDIAN PREMIER LEAGUE 2025,115266,Gujarat Titans vs Rajasthan Royals, 47th Match,Rajasthan Royals won by 8 wkts,GT,RR,28-Apr,"Jaipur, Sawai Mansingh Stadium",Jos Buttler (wk),not out,50,26,3,4,192.31,3,inn1,Jos Buttler,Buttler,,,,,,,,,,,3.0,2258.0,Jos Buttler (wk),Gujarat Titans 
INDIAN PREMIER LEAGUE 2025,115266,Gujarat Titans vs Rajasthan Royals, 47th Match,Rajasthan Royals won by 8 wkts,GT,RR,28-Apr,"Jaipur, Sawai Mansingh Stadium",Washington Sundar,c Hetmyer b Sandeep Sharma,13,8,0,1,162.5,4,inn1,Washington Sundar,Sundar,Washington Sundar,1.5,0.0,34.0,0.0,0.0,0.0,18.5,9.0,Washington Sundar,4.0,10945.0,Washington Sundar,Gujarat Titans 
INDIAN PREMIER LEAGUE 2025,115266,Gujarat Titans vs Rajasthan Royals, 47th Match,Rajasthan Royals won by 8 wkts,GT,RR,28-Apr,"Jaipur, Sawai Mansingh Stadium",Sai Kishore,Did not bat,0,0,0,0,0.0,12,inn1,Sai Kishore,Kishore,Ravisrinivasan Sai Kishore,1.0,0.0,16.0,0.0,0.0,0.0,16.0,5.0,Ravisrinivasan Sai Kishore,5.0,11595.0,Ravisrinivasan Sai Kishore,Gujarat Titans 
INDIAN PREMIER LEAGUE 2025,115266,Gujarat Titans vs Rajasthan Royals, 47th Match,Rajasthan Royals won by 8 wkts,GT,RR,28-Apr,"Jaipur, Sawai Mansingh Stadium",Rahul Tewatia,lbw b Jofra Archer,9,4,0,1,225.0,5,inn1,Rahul Tewatia,Tewatia,,,,,,,,,,,5.0,9693.0,Rahul Tewatia,Gujarat Titans 
INDIAN PREMIER LEAGUE 2025,115266,Gujarat Titans vs Rajasthan Royals, 47th Match,Rajasthan Royals won by 8 wkts,GT,RR,28-Apr,"Jaipur, Sawai Mansingh Stadium",Karim Janat,Did not bat,0,0,0,0,0.0,12,inn1,Karim Janat,Janat,Karim Janat,1.0,0.0,30.0,0.0,0.0,0.0,30.0,6.0,Karim Janat,6.0,11077.0,Karim Janat,Gujarat Titans 
INDIAN PREMIER LEAGUE 2025,115266,Gujarat Titans vs Rajasthan Royals, 47th Match,Rajasthan Royals won by 8 wkts,GT,RR,28-Apr,"Jaipur, Sawai Mansingh Stadium",Shahrukh Khan,not out,5,2,1,0,250.0,6,inn1,Shahrukh Khan,skhan,,,,,,,,,,,6.0,10226.0,Shahrukh Khan,Gujarat Titans 
INDIAN PREMIER LEAGUE 2025,115266,Gujarat Titans vs Rajasthan Royals, 47th Match,Rajasthan Royals won by 8 wkts,GT,RR,28-Apr,"Jaipur, Sawai Mansingh Stadium",Rashid Khan,Did not bat,0,0,0,0,0.0,12,inn1,Rashid Khan,rkhan,Rashid Khan,4.0,0.0,24.0,1.0,0.0,0.0,6.0,7.0,Rashid Khan,7.0,10738.0,Rashid Khan,Gujarat Titans 
INDIAN PREMIER LEAGUE 2025,115266,Gujarat Titans vs Rajasthan Royals, 47th Match,Rajasthan Royals won by 8 wkts,GT,RR,28-Apr,"Jaipur, Sawai Mansingh Stadium",Prasidh,Did not bat,0,0,0,0,0.0,12,inn1,Prasidh,Krishna,Prasidh Krishna,4.0,0.0,47.0,1.0,0.0,0.0,11.8,8.0,Prasidh Krishna,8.0,10551.0,Prasidh Krishna,Gujarat Titans 
INDIAN PREMIER LEAGUE 2025,115266,Gujarat Titans vs Rajasthan Royals, 47th Match,Rajasthan Royals won by 8 wkts,GT,RR,28-Apr,"Jaipur, Sawai Mansingh Stadium",Ishant,Did not bat,0,0,0,0,0.0,12,inn1,Ishant,isharma,Ishant Sharma,2.0,0.0,36.0,0.0,0.0,2.0,18.0,10.0,Ishant Sharma,10.0,702.0,Ishant Sharma,Gujarat Titans 
INDIAN PREMIER LEAGUE 2025,115266,Gujarat Titans vs Rajasthan Royals, 47th Match,Rajasthan Royals won by 8 wkts,GT,RR,28-Apr,"Jaipur, Sawai Mansingh Stadium",Siraj,Did not bat,0,0,0,0,0.0,12,inn1,Siraj,Siraj,Mohammed Siraj,2.0,0.0,24.0,0.0,0.0,2.0,12.0,11.0,Mohammed Siraj,11.0,10808.0,Mohammed Siraj,Gujarat Titans 
INDIAN PREMIER LEAGUE 2025,115266,Gujarat Titans vs Rajasthan Royals, 47th Match,Rajasthan Royals won by 8 wkts,GT,RR,28-Apr,"Jaipur, Sawai Mansingh Stadium",Yashasvi Jaiswal,not out,70,40,9,2,175.0,1,inn2,Yashasvi Jaiswal,Jaiswal,,,,,,,,,,,1.0,13940.0,Yashasvi Jaiswal,Rajasthan Royals 
INDIAN PREMIER LEAGUE 2025,115266,Gujarat Titans vs Rajasthan Royals, 47th Match,Rajasthan Royals won by 8 wkts,GT,RR,28-Apr,"Jaipur, Sawai Mansingh Stadium",Vaibhav Suryavanshi,b Prasidh,101,38,7,11,265.79,2,inn2,Vaibhav Suryavanshi,Suryavanshi,,,,,,,,,,,2.0,51791.0,Vaibhav Suryavanshi,Rajasthan Royals 
INDIAN PREMIER LEAGUE 2025,115266,Gujarat Titans vs Rajasthan Royals, 47th Match,Rajasthan Royals won by 8 wkts,GT,RR,28-Apr,"Jaipur, Sawai Mansingh Stadium",Nitish Rana,lbw b Rashid Khan,4,2,1,0,200.0,3,inn2,Nitish Rana,nrana,,,,,,,,,,,3.0,9204.0,Nitish Rana,Rajasthan Royals 
INDIAN PREMIER LEAGUE 2025,115266,Gujarat Titans vs Rajasthan Royals, 47th Match,Rajasthan Royals won by 8 wkts,GT,RR,28-Apr,"Jaipur, Sawai Mansingh Stadium",Riyan Parag (c),not out,32,15,2,2,213.33,4,inn2,Riyan Parag,Parag,Riyan Parag (c),1.0,0.0,14.0,0.0,0.0,0.0,14.0,7.0,Riyan Parag,4.0,12305.0,Riyan Parag (c),Rajasthan Royals 
INDIAN PREMIER LEAGUE 2025,115266,Gujarat Titans vs Rajasthan Royals, 47th Match,Rajasthan Royals won by 8 wkts,GT,RR,28-Apr,"Jaipur, Sawai Mansingh Stadium",Riyan Parag (c),not out,32,15,2,2,213.33,4,inn2,Riyan Parag,Parag,Riyan Parag (c),1.0,0.0,14.0,0.0,0.0,0.0,14.0,7.0,Riyan Parag,4.0,12305.0,Riyan Parag,Rajasthan Royals 
INDIAN PREMIER LEAGUE 2025,115266,Gujarat Titans vs Rajasthan Royals, 47th Match,Rajasthan Royals won by 8 wkts,GT,RR,28-Apr,"Jaipur, Sawai Mansingh Stadium",Wanindu Hasaranga,Did not bat,0,0,0,0,0.0,12,inn2,Wanindu Hasaranga,Hasaranga,W Hasaranga,4.0,0.0,39.0,0.0,0.0,1.0,9.8,6.0,W Hasaranga,6.0,10926.0,Wanindu Hasaranga,Rajasthan Royals 
INDIAN PREMIER LEAGUE 2025,115266,Gujarat Titans vs Rajasthan Royals, 47th Match,Rajasthan Royals won by 8 wkts,GT,RR,28-Apr,"Jaipur, Sawai Mansingh Stadium",Sandeep Sharma,Did not bat,0,0,0,0,0.0,12,inn2,Sandeep Sharma,ssharma,Sandeep Sharma,4.0,0.0,33.0,1.0,0.0,4.0,8.2,8.0,Sandeep Sharma,8.0,8356.0,Sandeep Sharma,Rajasthan Royals 
INDIAN PREMIER LEAGUE 2025,115266,Gujarat Titans vs Rajasthan Royals, 47th Match,Rajasthan Royals won by 8 wkts,GT,RR,28-Apr,"Jaipur, Sawai Mansingh Stadium",Sandeep Sharma,Did not bat,0,0,0,0,0.0,12,inn2,Sandeep Sharma,ssharma,Sandeep Sharma,4.0,0.0,33.0,1.0,0.0,4.0,8.2,8.0,Sandeep Sharma,8.0,36487.0,Suyash Sharma,Royal Challengers Bengaluru 
INDIAN PREMIER LEAGUE 2025,115266,Gujarat Titans vs Rajasthan Royals, 47th Match,Rajasthan Royals won by 8 wkts,GT,RR,28-Apr,"Jaipur, Sawai Mansingh Stadium",Yudhvir Singh Charak,Did not bat,0,0,0,0,0.0,12,inn2,Yudhvir Singh Charak,yscharak,Yudhvir Singh,3.0,0.0,38.0,0.0,0.0,0.0,12.7,9.0,Yudhvir Singh,9.0,15749.0,Yudhvir Singh Charak,Rajasthan Royals 
INDIAN PREMIER LEAGUE 2025,115266,Gujarat Titans vs Rajasthan Royals, 47th Match,Rajasthan Royals won by 8 wkts,GT,RR,28-Apr,"Jaipur, Sawai Mansingh Stadium",Maheesh Theekshana,Did not bat,0,0,0,0,0.0,12,inn2,Maheesh Theekshana,Theekshana,M Theekshana,4.0,0.0,35.0,2.0,0.0,3.0,8.8,10.0,M Theekshana,10.0,18504.0,Maheesh Theekshana,Rajasthan Royals 
INDIAN PREMIER LEAGUE 2025,115266,Gujarat Titans vs Rajasthan Royals, 47th Match,Rajasthan Royals won by 8 wkts,GT,RR,28-Apr,"Jaipur, Sawai Mansingh Stadium",Jofra Archer,Did not bat,0,0,0,0,0.0,12,inn2,Jofra Archer,Archer,Jofra Archer,4.0,0.0,49.0,1.0,0.0,0.0,12.2,11.0,Jofra Archer,11.0,11540.0,Jofra Archer,Rajasthan Royals 
INDIAN PREMIER LEAGUE 2025,115266,Gujarat Titans vs Rajasthan Royals, 47th Match,Rajasthan Royals won by 8 wkts,GT,RR,28-Apr,"Jaipur, Sawai Mansingh Stadium",Shimron Hetmyer,Did not bat,0,0,0,0,0.0,12,inn2,Shimron Hetmyer,Hetmyer,,,,,,,,,,,12.0,9789.0,Shimron Hetmyer,Rajasthan Royals 
INDIAN PREMIER LEAGUE 2025,115266,Gujarat Titans vs Rajasthan Royals, 47th Match,Rajasthan Royals won by 8 wkts,GT,RR,28-Apr,"Jaipur, Sawai Mansingh Stadium",Dhruv Jurel (wk),Did not bat,0,0,0,0,0.0,12,inn2,Dhruv Jurel,Jurel,,,,,,,,,,,12.0,14691.0,Dhruv Jurel (wk),Rajasthan Royals 
INDIAN PREMIER LEAGUE 2025,115266,Gujarat Titans vs Rajasthan Royals, 47th Match,Rajasthan Royals won by 8 wkts,GT,RR,28-Apr,"Jaipur, Sawai Mansingh Stadium",Dhruv Jurel (wk),Did not bat,0,0,0,0,0.0,12,inn2,Dhruv Jurel,Jurel,,,,,,,,,,,12.0,14691.0,Dhruv Jurel,Rajasthan Royals 
INDIAN PREMIER LEAGUE 2025,115275,Kolkata Knight Riders vs Delhi Capitals, 48th Match,Kolkata Knight Riders won by 14 runs,DC,KKR,29-Apr,"Delhi, Arun Jaitley Stadium",Gurbaz (wk),c Abishek Porel b Mitchell Starc,26,12,5,1,216.67,1,inn1,Gurbaz,Gurbaz,,,,,,,,,,,1.0,13213.0,Rahmanullah Gurbaz (wk),Kolkata Knight Riders 
INDIAN PREMIER LEAGUE 2025,115275,Kolkata Knight Riders vs Delhi Capitals, 48th Match,Kolkata Knight Riders won by 14 runs,DC,KKR,29-Apr,"Delhi, Arun Jaitley Stadium",Narine,lbw b Vipraj Nigam,27,16,2,2,168.75,2,inn1,Narine,Narine,Sunil Narine,4.0,0.0,29.0,3.0,0.0,0.0,7.2,7.0,Sunil Narine,2.0,2276.0,Sunil Narine,Kolkata Knight Riders 
INDIAN PREMIER LEAGUE 2025,115275,Kolkata Knight Riders vs Delhi Capitals, 48th Match,Kolkata Knight Riders won by 14 runs,DC,KKR,29-Apr,"Delhi, Arun Jaitley Stadium",Ajinkya Rahane (c),lbw b Axar,26,14,4,1,185.71,3,inn1,Ajinkya Rahane,Rahane,,,,,,,,,,,3.0,1447.0,Ajinkya Rahane (c),Kolkata Knight Riders 
INDIAN PREMIER LEAGUE 2025,115275,Kolkata Knight Riders vs Delhi Capitals, 48th Match,Kolkata Knight Riders won by 14 runs,DC,KKR,29-Apr,"Delhi, Arun Jaitley Stadium",Angkrish Raghuvanshi,c Karun Nair b Chameera,44,32,3,2,137.5,4,inn1,Angkrish Raghuvanshi,Raghuvanshi,,,,,,,,,,,4.0,22566.0,Angkrish Raghuvanshi,Kolkata Knight Riders 
